eta,SURVEY_YEAR
5.445246171264306e-14,2006
5.445246171264306e-14,2006
0.00836210159797567,2006
0.005893206874766609,2006
0.005893206874766609,2006
0.005893206874766609,2006
0.005893206874766609,2006
0.005893206874766609,2006
8.401449961997566e-08,2006
6.052666943892487e-12,2006
0.007164597507391221,2006
0.0072729534759628095,2006
0.0072729534759628095,2006
0.0002133085217039676,2006
0.26480275188986946,2006
0.26480275188986946,2006
0.0008078225339082707,2006
0.005695228465269584,2006
5.158881564302419e-05,2006
5.158881564302419e-05,2006
5.158881564302419e-05,2006
5.158881564302419e-05,2006
5.158881564302419e-05,2006
5.158881564302419e-05,2006
5.158881564302419e-05,2006
5.158881564302419e-05,2006
0.3673933140241981,2006
0.3673933140241981,2006
0.3673933140241981,2006
0.08469376158833092,2006
0.08469376158833092,2006
0.08469376158833092,2006
0.08469376158833092,2006
4.429116921251619e-05,2006
4.429116921251619e-05,2006
0.034645296229782956,2006
0.034645296229782956,2006
0.034645296229782956,2006
0.034645296229782956,2006
0.034645296229782956,2006
0.034645296229782956,2006
0.015670361398807404,2006
6.32515999335745e-07,2006
0.007164597507391221,2006
1.0304483506230097e-09,2006
1.0304483506230097e-09,2006
1.0304483506230097e-09,2006
1.0304483506230097e-09,2006
0.0013245319393580064,2006
0.0013245319393580064,2006
0.0013245319393580064,2006
0.0013245319393580064,2006
0.0013245319393580064,2006
4.773992241940466e-08,2006
4.773992241940466e-08,2006
0.09304906308079278,2006
0.09304906308079278,2006
3.167862252555011e-05,2006
3.167862252555011e-05,2006
0.001992447001525537,2006
0.001992447001525537,2006
3.559609912729454e-08,2006
4.360962969747436e-05,2006
1.407166230294307e-05,2006
1.407166230294307e-05,2006
2.273927078819814e-05,2006
2.273927078819814e-05,2006
2.273927078819814e-05,2006
0.0013648418110805245,2006
0.0013648418110805245,2006
2.6457397621345597e-07,2006
2.6457397621345597e-07,2006
2.6457397621345597e-07,2006
1.863364170045391e-14,2006
0.0013935292825842786,2006
0.0019571199288218,2006
0.0019571199288218,2006
0.0019571199288218,2006
7.602865051527495e-05,2006
7.602865051527495e-05,2006
7.602865051527495e-05,2006
7.602865051527495e-05,2006
7.602865051527495e-05,2006
7.602865051527495e-05,2006
7.602865051527495e-05,2006
7.602865051527495e-05,2006
0.2825425007288624,2006
0.09816181656381653,2006
0.09816181656381653,2006
0.0003824716465744592,2006
0.0003824716465744592,2006
0.0003824716465744592,2006
0.07198371664542626,2006
0.07198371664542626,2006
0.07198371664542626,2006
0.07198371664542626,2006
1.7771971974130193e-09,2006
1.7771971974130193e-09,2006
1.7771971974130193e-09,2006
0.00040971564653841564,2006
0.00040971564653841564,2006
0.00045609712836474357,2006
0.00045609712836474357,2006
0.00045609712836474357,2006
0.00045609712836474357,2006
0.0002636165294996938,2006
0.0002636165294996938,2006
3.6063377403286035e-05,2006
3.6063377403286035e-05,2006
3.6063377403286035e-05,2006
3.6063377403286035e-05,2006
3.752155772242284e-09,2006
3.752155772242284e-09,2006
3.752155772242284e-09,2006
4.6825882104738445e-11,2006
4.6825882104738445e-11,2006
4.6825882104738445e-11,2006
0.043212796309630534,2006
0.043212796309630534,2006
0.002949135745569406,2006
0.002949135745569406,2006
9.507526768579509e-05,2006
9.507526768579509e-05,2006
1.6557883060041888e-08,2006
1.6557883060041888e-08,2006
1.6557883060041888e-08,2006
1.6557883060041888e-08,2006
1.6557883060041888e-08,2006
5.891712289429822e-05,2006
5.891712289429822e-05,2006
5.891712289429822e-05,2006
5.891712289429822e-05,2006
5.891712289429822e-05,2006
0.0016050864975765487,2006
0.0016050864975765487,2006
0.00047614351414844035,2006
0.00047614351414844035,2006
0.00047614351414844035,2006
2.385814590181804e-06,2006
2.385814590181804e-06,2006
1.6473988046274206e-11,2006
0.0009639339041333769,2006
0.0009639339041333769,2006
0.0009639339041333769,2006
0.0009639339041333769,2006
0.0009639339041333769,2006
3.3855285553045147e-06,2006
9.517988777409553e-07,2006
9.517988777409553e-07,2006
9.517988777409553e-07,2006
9.517988777409553e-07,2006
4.618665407274847e-11,2006
4.618665407274847e-11,2006
6.430487615268349e-08,2006
0.0004123422478245778,2006
0.0004123422478245778,2006
8.117925685602173e-08,2006
0.00010989189301060941,2006
0.00010989189301060941,2006
0.00010989189301060941,2006
0.00010989189301060941,2006
0.0008680636650350496,2006
0.0008680636650350496,2006
0.0008680636650350496,2006
0.0008680636650350496,2006
0.0008680636650350496,2006
0.0008680636650350496,2006
0.0008680636650350496,2006
0.0008680636650350496,2006
6.086477828852425e-08,2006
1.312120040494149e-07,2006
1.312120040494149e-07,2006
1.312120040494149e-07,2006
1.3023055072333096e-07,2006
1.3023055072333096e-07,2006
1.7869150703528047e-05,2006
1.7869150703528047e-05,2006
1.7869150703528047e-05,2006
1.7869150703528047e-05,2006
1.5053189793936167e-07,2006
0.0018943753362431807,2006
0.007910766806046975,2006
0.007910766806046975,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
0.022712201811301045,2006
5.7977928678626144e-05,2006
5.7977928678626144e-05,2006
5.7977928678626144e-05,2006
9.816311805032599e-05,2006
9.816311805032599e-05,2006
9.816311805032599e-05,2006
9.816311805032599e-05,2006
0.0025876526906976212,2006
0.0025876526906976212,2006
0.0025876526906976212,2006
0.0021579767114412144,2006
2.9221578447231513e-09,2006
0.04694960857388283,2006
0.04694960857388283,2006
0.04694960857388283,2006
0.04694960857388283,2006
0.04694960857388283,2006
0.04694960857388283,2006
5.730726376399127e-05,2006
5.730726376399127e-05,2006
5.730726376399127e-05,2006
8.935759518073442e-10,2006
8.935759518073442e-10,2006
8.935759518073442e-10,2006
1.9989628234024568e-11,2006
1.9989628234024568e-11,2006
1.1068445744425638e-06,2006
1.8158166932443316e-14,2006
1.2277518678085277e-05,2006
1.2277518678085277e-05,2006
1.2277518678085277e-05,2006
3.823138263107876e-08,2006
3.823138263107876e-08,2006
3.823138263107876e-08,2006
3.9764467677660634e-08,2006
3.9764467677660634e-08,2006
3.9764467677660634e-08,2006
1.8809805655751354e-14,2006
0.0012530588020104516,2006
0.0012530588020104516,2006
0.0012530588020104516,2006
0.0012530588020104516,2006
4.9158484831788195e-14,2006
8.183417198953824e-08,2006
8.183417198953824e-08,2006
3.0740789171789915e-05,2006
3.0740789171789915e-05,2006
1.8128372176537463e-14,2006
3.4555534469332074e-12,2006
3.821584401595379e-08,2006
3.821584401595379e-08,2006
3.769415308898258e-08,2006
3.769415308898258e-08,2006
3.769415308898258e-08,2006
3.769415308898258e-08,2006
0.11070790066958008,2006
0.11070790066958008,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
0.08099148637545177,2006
1.5578206485238818e-09,2006
1.6568324461035583e-11,2006
1.6568324461035583e-11,2006
4.881740583824823e-11,2006
4.881740583824823e-11,2006
5.792351691897256e-14,2006
4.029041881416421e-11,2006
3.410511437724868e-06,2006
3.410511437724868e-06,2006
3.410511437724868e-06,2006
5.582124254940859e-11,2006
1.967260407091005e-09,2006
1.967260407091005e-09,2006
1.967260407091005e-09,2006
4.923577290471797e-11,2006
4.923577290471797e-11,2006
4.923577290471797e-11,2006
5.278674253481309e-11,2006
3.952836769496634e-09,2006
3.952836769496634e-09,2006
4.761188312012143e-14,2006
7.664803685792466e-10,2006
0.022298591618440358,2006
4.0863102799492574e-08,2006
1.6757930383981737e-06,2006
0.041741736077165956,2006
0.041741736077165956,2006
0.041741736077165956,2006
1.4447362843182494e-07,2006
1.4447362843182494e-07,2006
7.47035878758198e-07,2006
7.47035878758198e-07,2006
0.008833863880406394,2006
1.889153321376388e-14,2006
0.0016936364523223624,2006
0.0016936364523223624,2006
8.902690885181027e-05,2006
8.902690885181027e-05,2006
8.902690885181027e-05,2006
0.017213285907306638,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.005638362308874392,2006
0.07526566725834792,2006
0.10808268536910852,2006
0.10808268536910852,2006
0.041562711223724506,2006
0.041562711223724506,2006
0.041562711223724506,2006
0.0928998650281077,2006
0.0928998650281077,2006
0.0928998650281077,2006
0.4103307561270539,2006
0.4103307561270539,2006
0.4103307561270539,2006
0.12301673835339051,2006
0.007669283466589594,2006
0.007669283466589594,2006
0.007669283466589594,2006
0.007669283466589594,2006
0.007669283466589594,2006
0.0009680014430279226,2006
0.0009680014430279226,2006
0.0009680014430279226,2006
0.0009680014430279226,2006
1.752849619615861e-08,2006
1.752849619615861e-08,2006
1.752849619615861e-08,2006
1.752849619615861e-08,2006
1.752849619615861e-08,2006
0.012182896768312492,2006
0.012182896768312492,2006
0.012182896768312492,2006
0.012182896768312492,2006
0.012182896768312492,2006
0.012182896768312492,2006
0.012182896768312492,2006
7.958145236587071e-08,2006
7.958145236587071e-08,2006
0.0006956486601031076,2006
0.0006956486601031076,2006
0.0006956486601031076,2006
0.0006956486601031076,2006
0.0006956486601031076,2006
0.0006956486601031076,2006
0.0006956486601031076,2006
0.0006956486601031076,2006
0.0014089008053876652,2006
0.3086765759336759,2006
0.3086765759336759,2006
1.6562833488844144e-09,2006
1.6562833488844144e-09,2006
1.6562833488844144e-09,2006
1.6562833488844144e-09,2006
0.02676207371337272,2006
0.02676207371337272,2006
0.02676207371337272,2006
7.727928780943437e-08,2006
7.727928780943437e-08,2006
7.727928780943437e-08,2006
7.189342947524131e-08,2006
7.189342947524131e-08,2006
7.189342947524131e-08,2006
7.189342947524131e-08,2006
0.1575102582876367,2006
0.1575102582876367,2006
4.11134621231305e-09,2006
4.11134621231305e-09,2006
1.860804697591836e-14,2006
1.0920770256253556e-06,2006
1.0920770256253556e-06,2006
1.0920770256253556e-06,2006
1.0920770256253556e-06,2006
1.0920770256253556e-06,2006
1.0920770256253556e-06,2006
1.0920770256253556e-06,2006
1.0920770256253556e-06,2006
0.11835723341152335,2006
0.016562602432098936,2006
0.016562602432098936,2006
0.016562602432098936,2006
0.016562602432098936,2006
0.016562602432098936,2006
0.016562602432098936,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.25393192086029526,2006
0.000395166202162399,2006
0.000395166202162399,2006
0.000395166202162399,2006
4.011462127844123e-05,2006
4.011462127844123e-05,2006
7.950580062740453e-08,2006
7.950580062740453e-08,2006
7.950580062740453e-08,2006
0.019388033103826918,2006
0.019388033103826918,2006
0.32998120042798623,2006
1.6386295646327596e-06,2006
1.6386295646327596e-06,2006
6.389151137031414e-05,2006
6.389151137031414e-05,2006
0.005034283670420592,2006
6.018849414882657e-14,2006
6.018849414882657e-14,2006
4.759544617635776e-11,2006
4.759544617635776e-11,2006
4.759544617635776e-11,2006
4.759544617635776e-11,2006
3.8933117248305454e-05,2006
3.8933117248305454e-05,2006
3.8933117248305454e-05,2006
0.07410159456769053,2006
0.00026385741733317344,2006
0.0030191986645208154,2006
0.0030191986645208154,2006
0.0030191986645208154,2006
0.0002475600525222692,2006
0.0002475600525222692,2006
0.0002475600525222692,2006
0.3420270023651258,2006
0.3420270023651258,2006
0.3420270023651258,2006
0.0151687547917457,2006
0.0151687547917457,2006
0.0151687547917457,2006
0.0151687547917457,2006
0.025360091489374063,2006
6.293281605841889e-05,2006
6.293281605841889e-05,2006
0.04607251685966772,2006
0.04607251685966772,2006
0.2920123236462014,2006
0.3187135470099365,2006
0.23897572272346104,2006
0.23897572272346104,2006
0.23897572272346104,2006
0.23897572272346104,2006
0.23897572272346104,2006
0.23897572272346104,2006
0.23897572272346104,2006
0.008759727740805008,2006
2.8385734809846558e-09,2006
0.26067142025002205,2006
0.26067142025002205,2006
0.26067142025002205,2006
0.26067142025002205,2006
0.2324646533621504,2006
0.2324646533621504,2006
0.3145636944660295,2006
0.3145636944660295,2006
0.3145636944660295,2006
0.06688942563328183,2006
0.06688942563328183,2006
0.06688942563328183,2006
0.06688942563328183,2006
0.06688942563328183,2006
0.06688942563328183,2006
0.06688942563328183,2006
0.06688942563328183,2006
6.8947959912185565e-06,2006
6.8947959912185565e-06,2006
9.309776085574524e-05,2006
9.309776085574524e-05,2006
0.001760701980021474,2006
0.001760701980021474,2006
2.7527550534828478e-06,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.003602576328074333,2006
0.021919454006502578,2006
0.021919454006502578,2006
0.00038969943760112913,2006
0.00038969943760112913,2006
0.3116410418816039,2006
0.3143904716943696,2006
0.26664557347084017,2006
0.26664557347084017,2006
0.26664557347084017,2006
7.861511168250968e-07,2006
0.23220467138669879,2006
0.23220467138669879,2006
0.23220467138669879,2006
0.008103035346743283,2006
0.008103035346743283,2006
0.008103035346743283,2006
1.7771971974130193e-09,2006
1.7771971974130193e-09,2006
6.940338959710571e-08,2006
0.2517934081615455,2006
0.2517934081615455,2006
0.2517934081615455,2006
0.0002723859163413667,2006
1.7706392808198542e-05,2006
1.7706392808198542e-05,2006
1.7706392808198542e-05,2006
1.7706392808198542e-05,2006
5.750354716043705e-08,2006
5.750354716043705e-08,2006
5.750354716043705e-08,2006
5.750354716043705e-08,2006
5.750354716043705e-08,2006
5.750354716043705e-08,2006
0.043887458689471914,2006
0.043887458689471914,2006
0.043887458689471914,2006
0.043887458689471914,2006
2.1790721058913617e-05,2006
2.1790721058913617e-05,2006
2.1790721058913617e-05,2006
2.1790721058913617e-05,2006
5.8092665354095086e-12,2006
5.8092665354095086e-12,2006
0.3442452834786754,2006
0.3442452834786754,2006
0.3442452834786754,2006
8.005265605352058e-10,2006
8.005265605352058e-10,2006
8.005265605352058e-10,2006
0.02625763463888419,2006
0.02625763463888419,2006
0.02625763463888419,2006
0.02625763463888419,2006
0.02625763463888419,2006
0.02625763463888419,2006
0.02625763463888419,2006
0.00026108362032036697,2006
0.00026108362032036697,2006
0.00026108362032036697,2006
0.00026108362032036697,2006
3.667203908714495e-08,2006
3.667203908714495e-08,2006
0.00044818346535065797,2006
0.00044818346535065797,2006
0.00044818346535065797,2006
3.61714229006637e-08,2006
4.381858659920273e-08,2006
4.802919917164606e-14,2006
4.802919917164606e-14,2006
0.00016027763530561103,2006
0.00016027763530561103,2006
0.00016027763530561103,2006
0.0003670360225820391,2006
1.863364170045391e-14,2006
0.0011129142456643175,2006
1.9360604058622839e-07,2006
1.9360604058622839e-07,2006
2.9900461116728434e-06,2006
2.9900461116728434e-06,2006
2.9900461116728434e-06,2006
0.31307217131108345,2006
0.17356358989776752,2006
0.17356358989776752,2006
6.747687487035926e-07,2006
6.747687487035926e-07,2006
5.984075361270996e-09,2006
0.007007532616024542,2006
0.00722694105496424,2006
4.231197634425025e-08,2006
4.231197634425025e-08,2006
7.528089629253989e-10,2006
0.1339213790367803,2006
0.1339213790367803,2006
0.1339213790367803,2006
0.1339213790367803,2006
3.852446585921038e-07,2006
3.852446585921038e-07,2006
0.3126039582261453,2006
0.017535994416224547,2006
0.017535994416224547,2006
0.017535994416224547,2006
0.017535994416224547,2006
0.017535994416224547,2006
0.005159450654038446,2006
0.005159450654038446,2006
0.005159450654038446,2006
0.005159450654038446,2006
0.005159450654038446,2006
0.005159450654038446,2006
1.9723189615362153e-06,2006
4.2524148055222163e-07,2006
4.2524148055222163e-07,2006
4.077749502847002e-08,2006
4.077749502847002e-08,2006
4.077749502847002e-08,2006
4.077749502847002e-08,2006
1.3213153209837456e-09,2006
1.3213153209837456e-09,2006
1.3213153209837456e-09,2006
1.3213153209837456e-09,2006
0.08773715992933287,2006
0.08773715992933287,2006
0.08773715992933287,2006
0.08773715992933287,2006
3.1114766842540355e-05,2006
0.019745839650049685,2006
0.011671045116853284,2006
0.011671045116853284,2006
0.011671045116853284,2006
0.011671045116853284,2006
0.2837089475934689,2006
0.2837089475934689,2006
0.2837089475934689,2006
0.2837089475934689,2006
0.027297743276071477,2006
0.12743050846547305,2006
0.12743050846547305,2006
0.12743050846547305,2006
0.12743050846547305,2006
0.12743050846547305,2006
0.12743050846547305,2006
0.19654552986783563,2006
0.19654552986783563,2006
0.19654552986783563,2006
0.19654552986783563,2006
0.068067777703364,2006
0.068067777703364,2006
0.068067777703364,2006
0.2537432247746313,2006
0.2537432247746313,2006
0.2537432247746313,2006
0.2537432247746313,2006
0.2537432247746313,2006
0.2537432247746313,2006
1.5986910522003307e-05,2006
1.5986910522003307e-05,2006
1.5986910522003307e-05,2006
1.5986910522003307e-05,2006
1.5986910522003307e-05,2006
1.5986910522003307e-05,2006
1.5986910522003307e-05,2006
1.5986910522003307e-05,2006
0.2837107180349755,2006
0.17319578720986645,2006
0.17319578720986645,2006
4.376949081656901e-07,2006
4.376949081656901e-07,2006
0.0010034645020307043,2006
0.0010034645020307043,2006
0.0010034645020307043,2006
0.0010034645020307043,2006
2.1790721058913617e-05,2006
2.1790721058913617e-05,2006
7.775943392865466e-07,2006
7.775943392865466e-07,2006
4.840064781275844e-08,2006
4.840064781275844e-08,2006
2.9396614829227287e-06,2006
2.9396614829227287e-06,2006
0.0003098196424072593,2006
0.0003098196424072593,2006
0.0011415820440790233,2006
0.0011415820440790233,2006
0.013513304234316367,2006
0.013513304234316367,2006
0.013513304234316367,2006
0.006452590048950329,2006
0.006452590048950329,2006
0.05961670261731292,2006
0.002019966970546102,2006
0.002019966970546102,2006
0.013093751411495621,2006
0.013093751411495621,2006
0.013093751411495621,2006
0.0020079523529898903,2006
0.0020079523529898903,2006
0.0020079523529898903,2006
2.0825193980590723e-05,2006
2.0825193980590723e-05,2006
0.09011600538596684,2006
0.09011600538596684,2006
0.09011600538596684,2006
0.09052149472740229,2006
0.09052149472740229,2006
0.0049755643450363546,2006
0.0049755643450363546,2006
1.6846918335085916e-14,2006
0.05201547000891838,2006
0.05201547000891838,2006
0.05201547000891838,2006
0.05201547000891838,2006
0.004907975435929467,2006
0.004907975435929467,2006
0.03607524252155997,2006
0.03607524252155997,2006
0.03607524252155997,2006
0.0012050043464079665,2006
0.3021872417799356,2006
0.3021872417799356,2006
0.3021872417799356,2006
2.9941588042909674e-06,2006
2.9941588042909674e-06,2006
3.8278966280092656e-07,2006
3.8278966280092656e-07,2006
3.8278966280092656e-07,2006
3.8278966280092656e-07,2006
0.0050919448412057216,2006
0.0050919448412057216,2006
0.0050919448412057216,2006
0.2777724554434475,2006
0.2777724554434475,2006
0.16521131459592517,2006
0.16521131459592517,2006
0.16521131459592517,2006
0.16521131459592517,2006
3.250789750779666e-05,2006
1.6908874705128616e-14,2006
1.6207894891888886e-14,2006
2.0152811027704694e-05,2006
2.0152811027704694e-05,2006
0.06788889029417737,2006
0.06788889029417737,2006
2.2936908964681347e-05,2006
1.926714541612125e-06,2006
1.926714541612125e-06,2006
0.012421771738831262,2006
0.012421771738831262,2006
0.18552661717724792,2006
0.18552661717724792,2006
0.18552661717724792,2006
0.18552661717724792,2006
0.18552661717724792,2006
0.18552661717724792,2006
3.785944639322206e-10,2006
3.785944639322206e-10,2006
3.785944639322206e-10,2006
3.785944639322206e-10,2006
0.28040053890438593,2006
3.1640591916914866e-12,2006
3.1640591916914866e-12,2006
9.968205636061246e-07,2006
2.717312773076344e-08,2006
2.717312773076344e-08,2006
0.09522966704808825,2006
0.09522966704808825,2006
0.09522966704808825,2006
0.09522966704808825,2006
9.363205494870191e-06,2006
0.020746464727385894,2006
9.688027649336596e-12,2006
9.688027649336596e-12,2006
9.688027649336596e-12,2006
2.7814466759083007e-06,2006
2.7814466759083007e-06,2006
4.0597686460007324e-10,2006
4.0597686460007324e-10,2006
0.0020269942749180925,2006
0.0020269942749180925,2006
0.025900534009679132,2006
0.025900534009679132,2006
0.00028839331882740644,2006
2.9585147558777146e-06,2006
0.0012122203464839212,2006
0.0012122203464839212,2006
0.0012122203464839212,2006
0.0011257238772773642,2006
0.0011257238772773642,2006
0.0011257238772773642,2006
0.0011257238772773642,2006
0.3093797504147413,2006
0.3093797504147413,2006
2.1262585219865383e-05,2006
2.1262585219865383e-05,2006
2.1262585219865383e-05,2006
0.2853088182224369,2006
0.00434309976302001,2006
0.00434309976302001,2006
0.005125049284175134,2006
0.005459243834676215,2006
7.183271034832242e-07,2006
7.183271034832242e-07,2006
3.376459778944813e-12,2006
0.13498411026111798,2006
0.13498411026111798,2006
0.004111713619648023,2006
0.004111713619648023,2006
0.004111713619648023,2006
6.19972264040231e-13,2006
6.19972264040231e-13,2006
0.06820714637350686,2006
0.06820714637350686,2006
0.06820714637350686,2006
0.03408057959276648,2006
0.03408057959276648,2006
0.0007213005888308707,2006
2.0837948715063033e-06,2006
2.0837948715063033e-06,2006
2.0837948715063033e-06,2006
2.0837948715063033e-06,2006
2.0837948715063033e-06,2006
2.0837948715063033e-06,2006
3.84284687070267e-05,2006
0.1408357578470707,2006
0.1408357578470707,2006
0.1408357578470707,2006
0.1408357578470707,2006
0.1408357578470707,2006
0.0010220549529493161,2006
0.0010220549529493161,2006
0.0010220549529493161,2006
0.0010220549529493161,2006
0.1442463309729985,2006
0.1442463309729985,2006
0.1442463309729985,2006
0.1442463309729985,2006
1.9633234589468098e-08,2006
1.9633234589468098e-08,2006
1.9633234589468098e-08,2006
1.9633234589468098e-08,2006
1.9633234589468098e-08,2006
3.1938033968979374e-05,2006
0.005302296074214105,2006
0.005302296074214105,2006
0.0028641183631260324,2006
0.0028641183631260324,2006
0.0028641183631260324,2006
0.0028641183631260324,2006
0.0028641183631260324,2006
0.0028641183631260324,2006
0.001992447001525537,2006
0.002767156615155726,2006
0.002767156615155726,2006
0.002767156615155726,2006
0.002767156615155726,2006
0.002767156615155726,2006
0.002767156615155726,2006
0.002767156615155726,2006
0.002767156615155726,2006
0.0016423962535105406,2006
0.0016423962535105406,2006
0.0016423962535105406,2006
0.0016423962535105406,2006
5.030949072213819e-10,2006
5.030949072213819e-10,2006
4.00194945082552e-08,2006
4.00194945082552e-08,2006
4.00194945082552e-08,2006
4.00194945082552e-08,2006
1.7380154695909073e-14,2006
1.7380154695909073e-14,2006
9.155045580268497e-08,2006
9.155045580268497e-08,2006
1.944758980142821e-11,2006
1.944758980142821e-11,2006
4.432538594263886e-06,2006
4.022255642318194e-06,2006
4.022255642318194e-06,2006
4.022255642318194e-06,2006
4.022255642318194e-06,2006
0.006248929926267254,2006
0.006248929926267254,2006
6.353855520244402e-07,2006
6.353855520244402e-07,2006
6.353855520244402e-07,2006
3.667203908714495e-08,2006
7.852831819963519e-08,2006
7.852831819963519e-08,2006
0.19767430801579172,2006
1.4521081093454369e-06,2006
1.4521081093454369e-06,2006
1.4521081093454369e-06,2006
1.4521081093454369e-06,2006
1.4521081093454369e-06,2006
1.4521081093454369e-06,2006
5.041815420650442e-14,2006
0.0004229373217264906,2006
0.0004229373217264906,2006
4.1915822587119605e-06,2006
4.1915822587119605e-06,2006
0.0013526848966338135,2006
0.0013526848966338135,2006
4.9579774958517344e-14,2006
0.0011890568813766472,2006
0.0011890568813766472,2006
0.0011890568813766472,2006
0.0011890568813766472,2006
0.0011890568813766472,2006
6.382348748568495e-07,2006
0.012407612909178037,2006
0.012407612909178037,2006
0.018331520104290618,2006
0.018331520104290618,2006
4.376949081656901e-07,2006
4.376949081656901e-07,2006
4.376949081656901e-07,2006
1.0055948217408833e-06,2006
1.0055948217408833e-06,2006
1.0055948217408833e-06,2006
1.8255683961514317e-11,2006
1.8255683961514317e-11,2006
4.057336839655893e-08,2006
4.057336839655893e-08,2006
4.057336839655893e-08,2006
4.057336839655893e-08,2006
1.6418787444751274e-09,2006
4.759544617635776e-11,2006
4.759544617635776e-11,2006
0.0002971645228336276,2006
9.419799730723183e-05,2006
9.419799730723183e-05,2006
0.003153083579620828,2006
5.724123538396425e-06,2006
1.4754098600131838e-05,2006
1.4754098600131838e-05,2006
1.4754098600131838e-05,2006
1.1123278005343126e-06,2006
4.404292077176641e-06,2006
1.6145550407742763e-11,2006
4.592367736890823e-11,2006
4.592367736890823e-11,2006
4.592367736890823e-11,2006
4.592367736890823e-11,2006
0.008269537275932841,2006
0.008269537275932841,2006
5.936685084098858e-14,2006
1.863364170045391e-14,2006
2.647845361447865e-06,2006
2.647845361447865e-06,2006
2.647845361447865e-06,2006
9.262466199648604e-05,2006
9.262466199648604e-05,2006
1.5707747926676354e-11,2006
1.5707747926676354e-11,2006
1.9444782261936632e-14,2006
8.641962566700098e-08,2006
8.641962566700098e-08,2006
8.641962566700098e-08,2006
0.3620851409858279,2006
0.3620851409858279,2006
1.6288635205317709e-06,2006
1.6288635205317709e-06,2006
1.8968654436255225e-09,2006
1.8968654436255225e-09,2006
1.878396895662053e-14,2006
0.09517009340392961,2006
0.09517009340392961,2006
0.351589182974649,2006
0.351589182974649,2006
0.351589182974649,2006
0.351589182974649,2006
0.351589182974649,2006
7.415743759220321e-08,2006
7.415743759220321e-08,2006
7.415743759220321e-08,2006
3.939841095051094e-09,2006
3.939841095051094e-09,2006
3.939841095051094e-09,2006
6.9806184762614115e-06,2006
6.9806184762614115e-06,2006
6.9806184762614115e-06,2006
6.9806184762614115e-06,2006
0.0011744648533915177,2006
0.0011744648533915177,2006
0.0011744648533915177,2006
0.0011744648533915177,2006
0.001711798179391517,2006
0.001711798179391517,2006
0.16330536463031733,2006
0.16330536463031733,2006
0.16330536463031733,2006
0.16330536463031733,2006
0.0439661150379811,2006
0.0439661150379811,2006
0.0439661150379811,2006
0.008611420639553934,2006
0.026719334582518295,2006
0.0766224729041403,2006
0.0766224729041403,2006
0.0766224729041403,2006
0.0766224729041403,2006
0.3368496250920693,2006
0.3368496250920693,2006
0.3368496250920693,2006
0.3368496250920693,2006
0.3368496250920693,2006
0.3368496250920693,2006
0.008714322193807359,2006
0.30595481665391616,2006
0.30595481665391616,2006
6.99022000823826e-06,2006
6.99022000823826e-06,2006
6.99022000823826e-06,2006
0.016951057317914162,2006
0.016951057317914162,2006
4.0326183346672755e-09,2006
4.0326183346672755e-09,2006
4.0326183346672755e-09,2006
1.2270239962424113e-08,2006
0.34697260756477655,2006
0.34697260756477655,2006
0.34697260756477655,2006
0.02537354243974999,2006
0.10189674588633947,2006
0.10189674588633947,2006
0.10189674588633947,2006
0.10189674588633947,2006
4.9412980507188e-14,2006
3.471179217918262e-08,2006
3.471179217918262e-08,2006
2.6983068876416317e-10,2006
2.6983068876416317e-10,2006
4.366961061420664e-05,2006
4.366961061420664e-05,2006
4.366961061420664e-05,2006
0.10808268536910852,2006
0.10808268536910852,2006
1.6541212754063416e-06,2006
1.6541212754063416e-06,2006
1.6541212754063416e-06,2006
0.006623050372587406,2006
0.006623050372587406,2006
0.006623050372587406,2006
0.006623050372587406,2006
0.006623050372587406,2006
0.006623050372587406,2006
0.006623050372587406,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.007699615834649354,2006
0.025900534009679132,2006
0.019173499883311466,2006
0.019173499883311466,2006
0.019173499883311466,2006
0.019173499883311466,2006
0.019173499883311466,2006
0.019173499883311466,2006
